notice_id,cluster_id,portal_id,copy_index,is_corrigendum,archetype
N007260,OPP003492,P127,0,False,shouty
N007261,OPP003493,P232,0,False,plain
N007262,OPP003494,P004,0,False,nodal_b
N007263,OPP003495,P094,0,False,plain
N007264,OPP003495,P071,1,False,html_ish
N007265,OPP003496,P001,0,False,nodal_a
N007266,OPP003497,P005,0,False,nodal_a
N007267,OPP003498,P005,0,False,nodal_a
N007268,OPP003499,P001,0,False,nodal_a
N007269,OPP003500,P094,0,False,plain
N007270,OPP003501,P006,0,False,nodal_b
N007271,OPP003502,P002,0,False,nodal_a
N007272,OPP003502,P001,1,False,nodal_a
N007273,OPP003502,P003,2,False,nodal_b
N007274,OPP003502,P031,3,True,shouty
N007275,OPP003502,P215,4,False,plain
N007276,OPP003503,P006,0,False,nodal_b
N007277,OPP003504,P002,0,False,nodal_a
N007278,OPP003505,P215,0,False,plain
N007279,OPP003506,P257,0,False,html_ish
N007280,OPP003506,P006,1,False,nodal_b
N007281,OPP003507,P004,0,False,nodal_b
N007282,OPP003508,P001,0,False,nodal_a
N007283,OPP003509,P094,0,False,plain
N007284,OPP003509,P020,1,True,plain
N007285,OPP003509,P110,2,True,shouty
N007286,OPP003509,P003,3,False,nodal_b
N007287,OPP003509,P005,4,False,nodal_a
N007288,OPP003510,P006,0,False,nodal_b
N007289,OPP003510,P001,1,True,nodal_a
N007290,OPP003511,P003,0,False,nodal_b
N007291,OPP003511,P001,1,True,nodal_a
N007292,OPP003512,P049,0,False,municipal
N007293,OPP003513,P075,0,False,plain
N007294,OPP003513,P094,1,True,plain
N007295,OPP003513,P002,2,True,nodal_a
N007296,OPP003513,P005,3,True,nodal_a
N007297,OPP003513,P053,4,False,municipal
N007298,OPP003514,P240,0,False,shouty
N007299,OPP003514,P094,1,True,plain
N007300,OPP003515,P001,0,False,nodal_a
N007301,OPP003516,P051,0,False,html_ish
N007302,OPP003517,P063,0,False,shouty
N007303,OPP003518,P002,0,False,nodal_a
N007304,OPP003518,P094,1,False,plain
N007305,OPP003518,P020,2,False,plain
N007306,OPP003519,P004,0,False,nodal_b
N007307,OPP003520,P020,0,False,plain
N007308,OPP003521,P047,0,False,municipal
N007309,OPP003521,P003,1,False,nodal_b
N007310,OPP003522,P001,0,False,nodal_a
N007311,OPP003522,P020,1,False,plain
N007312,OPP003523,P214,0,False,plain
N007313,OPP003523,P205,1,False,plain
N007314,OPP003523,P003,2,False,nodal_b
N007315,OPP003524,P006,0,False,nodal_b
N007316,OPP003525,P232,0,False,plain
N007317,OPP003525,P094,1,True,plain
N007318,OPP003525,P152,2,False,municipal
N007319,OPP003526,P006,0,False,nodal_b
N007320,OPP003526,P132,1,False,plain
N007321,OPP003526,P094,2,False,plain
N007322,OPP003526,P221,3,False,terse
N007323,OPP003526,P143,4,True,html_ish
N007324,OPP003526,P240,5,False,shouty
N007325,OPP003526,P153,6,True,terse
N007326,OPP003527,P089,0,False,html_ish
N007327,OPP003527,P232,1,False,plain
N007328,OPP003528,P001,0,False,nodal_a
N007329,OPP003529,P094,0,False,plain
N007330,OPP003530,P003,0,False,nodal_b
N007331,OPP003530,P005,1,True,nodal_a
N007332,OPP003530,P088,2,True,plain
N007333,OPP003530,P199,3,True,plain
N007334,OPP003531,P094,0,False,plain
N007335,OPP003531,P147,1,True,municipal
N007336,OPP003531,P003,2,True,nodal_b
N007337,OPP003532,P215,0,False,plain
N007338,OPP003533,P246,0,False,plain
N007339,OPP003533,P094,1,True,plain
N007340,OPP003533,P001,2,True,nodal_a
N007341,OPP003533,P013,3,False,terse
N007342,OPP003534,P007,0,False,plain
N007343,OPP003534,P004,1,False,nodal_b
N007344,OPP003535,P005,0,False,nodal_a
N007345,OPP003536,P146,0,False,html_ish
N007346,OPP003536,P094,1,False,plain
N007347,OPP003536,P006,2,True,nodal_b
N007348,OPP003536,P200,3,False,plain
N007349,OPP003536,P181,4,False,plain
N007350,OPP003537,P227,0,False,plain
N007351,OPP003537,P232,1,True,plain
N007352,OPP003537,P094,2,True,plain
N007353,OPP003537,P002,3,False,nodal_a
N007354,OPP003537,P062,4,True,municipal
N007355,OPP003538,P255,0,False,shouty
N007356,OPP003539,P241,0,False,plain
N007357,OPP003539,P231,1,False,plain
N007358,OPP003540,P094,0,False,plain
N007359,OPP003541,P119,0,False,municipal
N007360,OPP003541,P006,1,True,nodal_b
N007361,OPP003542,P001,0,False,nodal_a
N007362,OPP003543,P038,0,False,plain
N007363,OPP003543,P097,1,True,html_ish
N007364,OPP003543,P094,2,False,plain
N007365,OPP003543,P001,3,False,nodal_a
N007366,OPP003543,P184,4,False,legacy
N007367,OPP003544,P006,0,False,nodal_b
N007368,OPP003545,P004,0,False,nodal_b
N007369,OPP003546,P006,0,False,nodal_b
N007370,OPP003546,P048,1,True,html_ish
N007371,OPP003546,P216,2,True,html_ish
N007372,OPP003547,P061,0,False,html_ish
N007373,OPP003547,P094,1,False,plain
N007374,OPP003548,P006,0,False,nodal_b
N007375,OPP003549,P146,0,False,html_ish
N007376,OPP003550,P003,0,False,nodal_b
N007377,OPP003551,P006,0,False,nodal_b
N007378,OPP003552,P001,0,False,nodal_a
N007379,OPP003552,P041,1,True,html_ish
N007380,OPP003552,P094,2,False,plain
N007381,OPP003552,P004,3,True,nodal_b
N007382,OPP003553,P003,0,False,nodal_b
N007383,OPP003554,P006,0,False,nodal_b
N007384,OPP003555,P006,0,False,nodal_b
N007385,OPP003556,P127,0,False,shouty
N007386,OPP003557,P240,0,False,shouty
N007387,OPP003557,P244,1,True,terse
N007388,OPP003558,P094,0,False,plain
N007389,OPP003558,P004,1,False,nodal_b
N007390,OPP003558,P001,2,True,nodal_a
N007391,OPP003558,P211,3,False,shouty
N007392,OPP003558,P221,4,False,terse
N007393,OPP003559,P094,0,False,plain
N007394,OPP003560,P006,0,False,nodal_b
N007395,OPP003560,P003,1,False,nodal_b
N007396,OPP003560,P094,2,False,plain
N007397,OPP003560,P096,3,False,html_ish
N007398,OPP003561,P005,0,False,nodal_a
N007399,OPP003561,P013,1,True,terse
N007400,OPP003562,P181,0,False,plain
N007401,OPP003562,P002,1,True,nodal_a
N007402,OPP003563,P094,0,False,plain
N007403,OPP003564,P005,0,False,nodal_a
N007404,OPP003565,P240,0,False,shouty
N007405,OPP003566,P020,0,False,plain
N007406,OPP003567,P141,0,False,municipal
N007407,OPP003567,P023,1,True,plain
N007408,OPP003567,P004,2,False,nodal_b
N007409,OPP003567,P003,3,False,nodal_b
N007410,OPP003568,P058,0,False,municipal
N007411,OPP003568,P259,1,True,municipal
N007412,OPP003569,P006,0,False,nodal_b
N007413,OPP003570,P011,0,False,terse
N007414,OPP003570,P052,1,False,html_ish
N007415,OPP003571,P088,0,False,plain
N007416,OPP003572,P215,0,False,plain
N007417,OPP003573,P044,0,False,plain
N007418,OPP003573,P020,1,False,plain
N007419,OPP003573,P001,2,False,nodal_a
N007420,OPP003573,P003,3,True,nodal_b
N007421,OPP003573,P094,4,False,plain
N007422,OPP003574,P004,0,False,nodal_b
N007423,OPP003574,P005,1,True,nodal_a
N007424,OPP003574,P094,2,True,plain
N007425,OPP003574,P002,3,False,nodal_a
N007426,OPP003575,P004,0,False,nodal_b
N007427,OPP003576,P053,0,False,municipal
N007428,OPP003577,P088,0,False,plain
N007429,OPP003577,P001,1,True,nodal_a
N007430,OPP003577,P005,2,False,nodal_a
N007431,OPP003577,P006,3,True,nodal_b
N007432,OPP003578,P240,0,False,shouty
N007433,OPP003579,P042,0,False,plain
N007434,OPP003580,P098,0,False,municipal
N007435,OPP003580,P094,1,False,plain
N007436,OPP003581,P094,0,False,plain
N007437,OPP003582,P166,0,False,html_ish
N007438,OPP003582,P181,1,True,plain
N007439,OPP003582,P146,2,False,html_ish
N007440,OPP003582,P001,3,False,nodal_a
N007441,OPP003583,P006,0,False,nodal_b
N007442,OPP003584,P002,0,False,nodal_a
N007443,OPP003584,P005,1,True,nodal_a
N007444,OPP003585,P094,0,False,plain
N007445,OPP003586,P208,0,False,plain
N007446,OPP003587,P044,0,False,plain
N007447,OPP003587,P020,1,False,plain
N007448,OPP003588,P006,0,False,nodal_b
N007449,OPP003589,P002,0,False,nodal_a
N007450,OPP003590,P094,0,False,plain
N007451,OPP003590,P005,1,False,nodal_a
N007452,OPP003590,P229,2,True,html_ish
N007453,OPP003590,P168,3,True,municipal
N007454,OPP003590,P004,4,False,nodal_b
N007455,OPP003590,P239,5,True,plain
N007456,OPP003590,P006,6,True,nodal_b
N007457,OPP003590,P122,7,True,shouty
N007458,OPP003591,P004,0,False,nodal_b
N007459,OPP003591,P006,1,False,nodal_b
N007460,OPP003592,P005,0,False,nodal_a
N007461,OPP003593,P003,0,False,nodal_b
N007462,OPP003593,P006,1,True,nodal_b
N007463,OPP003593,P094,2,True,plain
N007464,OPP003593,P101,3,False,plain
N007465,OPP003593,P005,4,True,nodal_a
N007466,OPP003593,P215,5,True,plain
N007467,OPP003594,P065,0,False,municipal
N007468,OPP003595,P094,0,False,plain
N007469,OPP003596,P088,0,False,plain
N007470,OPP003596,P094,1,True,plain
N007471,OPP003596,P001,2,False,nodal_a
N007472,OPP003597,P001,0,False,nodal_a
N007473,OPP003597,P163,1,False,municipal
N007474,OPP003597,P002,2,True,nodal_a
N007475,OPP003598,P002,0,False,nodal_a
N007476,OPP003598,P020,1,False,plain
N007477,OPP003598,P001,2,True,nodal_a
N007478,OPP003599,P004,0,False,nodal_b
N007479,OPP003600,P240,0,False,shouty
N007480,OPP003601,P094,0,False,plain
N007481,OPP003602,P094,0,False,plain
N007482,OPP003602,P058,1,False,municipal
N007483,OPP003602,P189,2,True,plain
N007484,OPP003602,P004,3,True,nodal_b
N007485,OPP003602,P006,4,True,nodal_b
N007486,OPP003603,P002,0,False,nodal_a
N007487,OPP003604,P020,0,False,plain
N007488,OPP003604,P002,1,True,nodal_a
N007489,OPP003604,P003,2,False,nodal_b
N007490,OPP003604,P004,3,False,nodal_b
N007491,OPP003604,P005,4,True,nodal_a
N007492,OPP003604,P006,5,False,nodal_b
N007493,OPP003604,P105,6,False,municipal
N007494,OPP003604,P044,7,False,plain
N007495,OPP003605,P002,0,False,nodal_a
N007496,OPP003606,P146,0,False,html_ish
N007497,OPP003607,P005,0,False,nodal_a
N007498,OPP003607,P116,1,False,shouty
N007499,OPP003607,P189,2,False,plain
N007500,OPP003608,P235,0,False,municipal
N007501,OPP003609,P138,0,False,legacy
N007502,OPP003610,P002,0,False,nodal_a
N007503,OPP003611,P002,0,False,nodal_a
N007504,OPP003612,P002,0,False,nodal_a
N007505,OPP003612,P020,1,False,plain
N007506,OPP003613,P218,0,False,legacy
N007507,OPP003614,P188,0,False,plain
N007508,OPP003615,P094,0,False,plain
N007509,OPP003616,P002,0,False,nodal_a
N007510,OPP003617,P240,0,False,shouty
N007511,OPP003618,P005,0,False,nodal_a
N007512,OPP003619,P005,0,False,nodal_a
N007513,OPP003620,P003,0,False,nodal_b
N007514,OPP003620,P152,1,False,municipal
N007515,OPP003620,P094,2,True,plain
N007516,OPP003620,P215,3,False,plain
N007517,OPP003621,P240,0,False,shouty
N007518,OPP003622,P200,0,False,plain
N007519,OPP003623,P166,0,False,html_ish
N007520,OPP003623,P003,1,False,nodal_b
N007521,OPP003623,P020,2,False,plain
N007522,OPP003624,P136,0,False,html_ish
N007523,OPP003625,P005,0,False,nodal_a
N007524,OPP003625,P020,1,True,plain
N007525,OPP003625,P202,2,False,legacy
N007526,OPP003625,P003,3,False,nodal_b
N007527,OPP003625,P013,4,False,terse
N007528,OPP003626,P066,0,False,terse
N007529,OPP003627,P005,0,False,nodal_a
N007530,OPP003627,P094,1,True,plain
N007531,OPP003628,P042,0,False,plain
N007532,OPP003629,P094,0,False,plain
N007533,OPP003630,P005,0,False,nodal_a
N007534,OPP003630,P003,1,False,nodal_b
N007535,OPP003630,P137,2,True,html_ish
N007536,OPP003631,P005,0,False,nodal_a
N007537,OPP003632,P094,0,False,plain
N007538,OPP003632,P006,1,False,nodal_b
N007539,OPP003632,P240,2,True,shouty
N007540,OPP003632,P021,3,True,municipal
N007541,OPP003633,P020,0,False,plain
N007542,OPP003633,P001,1,True,nodal_a
N007543,OPP003633,P002,2,True,nodal_a
N007544,OPP003633,P003,3,False,nodal_b
N007545,OPP003633,P076,4,True,municipal
N007546,OPP003633,P004,5,False,nodal_b
N007547,OPP003634,P006,0,False,nodal_b
N007548,OPP003634,P221,1,False,terse
N007549,OPP003634,P240,2,False,shouty
N007550,OPP003634,P002,3,True,nodal_a
N007551,OPP003635,P225,0,False,municipal
N007552,OPP003636,P127,0,False,shouty
N007553,OPP003637,P094,0,False,plain
N007554,OPP003637,P004,1,False,nodal_b
N007555,OPP003637,P002,2,False,nodal_a
N007556,OPP003638,P228,0,False,html_ish
N007557,OPP003638,P003,1,False,nodal_b
N007558,OPP003639,P004,0,False,nodal_b
N007559,OPP003639,P094,1,False,plain
N007560,OPP003640,P002,0,False,nodal_a
N007561,OPP003640,P094,1,False,plain
N007562,OPP003641,P005,0,False,nodal_a
N007563,OPP003642,P005,0,False,nodal_a
N007564,OPP003643,P005,0,False,nodal_a
N007565,OPP003644,P164,0,False,plain
N007566,OPP003644,P003,1,False,nodal_b
N007567,OPP003644,P204,2,False,plain
N007568,OPP003644,P240,3,False,shouty
N007569,OPP003644,P057,4,False,municipal
N007570,OPP003644,P005,5,True,nodal_a
N007571,OPP003644,P001,6,False,nodal_a
N007572,OPP003645,P181,0,False,plain
N007573,OPP003645,P088,1,False,plain
N007574,OPP003645,P006,2,False,nodal_b
N007575,OPP003645,P003,3,False,nodal_b
N007576,OPP003646,P001,0,False,nodal_a
N007577,OPP003647,P187,0,False,municipal
N007578,OPP003647,P001,1,False,nodal_a
N007579,OPP003647,P094,2,False,plain
N007580,OPP003648,P117,0,False,terse
N007581,OPP003648,P006,1,False,nodal_b
N007582,OPP003649,P005,0,False,nodal_a
N007583,OPP003649,P024,1,True,html_ish
N007584,OPP003649,P006,2,True,nodal_b
N007585,OPP003649,P002,3,True,nodal_a
N007586,OPP003649,P053,4,False,municipal
N007587,OPP003650,P189,0,False,plain
N007588,OPP003651,P059,0,False,municipal
N007589,OPP003651,P043,1,True,plain
N007590,OPP003651,P020,2,False,plain
N007591,OPP003651,P001,3,False,nodal_a
N007592,OPP003651,P085,4,False,municipal
N007593,OPP003652,P005,0,False,nodal_a
N007594,OPP003653,P001,0,False,nodal_a
N007595,OPP003653,P020,1,False,plain
N007596,OPP003654,P003,0,False,nodal_b
N007597,OPP003655,P001,0,False,nodal_a
N007598,OPP003656,P004,0,False,nodal_b
N007599,OPP003657,P094,0,False,plain
N007600,OPP003657,P020,1,False,plain
N007601,OPP003657,P129,2,True,municipal
N007602,OPP003658,P003,0,False,nodal_b
N007603,OPP003658,P181,1,True,plain
N007604,OPP003658,P259,2,False,municipal
N007605,OPP003659,P001,0,False,nodal_a
N007606,OPP003659,P036,1,False,html_ish
N007607,OPP003659,P058,2,True,municipal
N007608,OPP003659,P255,3,True,shouty
N007609,OPP003659,P129,4,False,municipal
N007610,OPP003659,P094,5,False,plain
N007611,OPP003660,P006,0,False,nodal_b
N007612,OPP003661,P240,0,False,shouty
N007613,OPP003662,P077,0,False,plain
N007614,OPP003662,P005,1,True,nodal_a
N007615,OPP003663,P006,0,False,nodal_b
N007616,OPP003663,P041,1,False,html_ish
N007617,OPP003664,P020,0,False,plain
N007618,OPP003664,P004,1,False,nodal_b
N007619,OPP003665,P006,0,False,nodal_b
N007620,OPP003665,P004,1,True,nodal_b
N007621,OPP003665,P113,2,True,plain
N007622,OPP003665,P044,3,True,plain
N007623,OPP003665,P001,4,True,nodal_a
N007624,OPP003665,P255,5,True,shouty
N007625,OPP003665,P005,6,False,nodal_a
N007626,OPP003666,P094,0,False,plain
N007627,OPP003667,P200,0,False,plain
N007628,OPP003667,P020,1,False,plain
N007629,OPP003668,P044,0,False,plain
N007630,OPP003669,P094,0,False,plain
N007631,OPP003669,P005,1,False,nodal_a
N007632,OPP003669,P044,2,False,plain
N007633,OPP003670,P051,0,False,html_ish
N007634,OPP003670,P094,1,False,plain
N007635,OPP003671,P178,0,False,plain
N007636,OPP003672,P255,0,False,shouty
N007637,OPP003672,P005,1,False,nodal_a
N007638,OPP003672,P048,2,False,html_ish
N007639,OPP003672,P137,3,False,html_ish
N007640,OPP003672,P006,4,True,nodal_b
N007641,OPP003673,P003,0,False,nodal_b
N007642,OPP003674,P056,0,False,html_ish
N007643,OPP003675,P069,0,False,html_ish
N007644,OPP003676,P094,0,False,plain
N007645,OPP003676,P030,1,True,municipal
N007646,OPP003677,P004,0,False,nodal_b
N007647,OPP003678,P001,0,False,nodal_a
N007648,OPP003679,P116,0,False,shouty
N007649,OPP003680,P004,0,False,nodal_b
N007650,OPP003681,P025,0,False,terse
N007651,OPP003681,P148,1,False,html_ish
N007652,OPP003681,P005,2,False,nodal_a
N007653,OPP003681,P058,3,False,municipal
N007654,OPP003681,P094,4,True,plain
N007655,OPP003681,P240,5,True,shouty
N007656,OPP003681,P002,6,True,nodal_a
N007657,OPP003681,P003,7,True,nodal_b
N007658,OPP003681,P181,8,False,plain
N007659,OPP003682,P184,0,False,legacy
N007660,OPP003682,P240,1,False,shouty
N007661,OPP003682,P141,2,False,municipal
N007662,OPP003682,P004,3,True,nodal_b
N007663,OPP003682,P094,4,False,plain
N007664,OPP003683,P181,0,False,plain
N007665,OPP003683,P189,1,True,plain
N007666,OPP003684,P044,0,False,plain
N007667,OPP003685,P003,0,False,nodal_b
N007668,OPP003686,P002,0,False,nodal_a
N007669,OPP003687,P094,0,False,plain
N007670,OPP003688,P003,0,False,nodal_b
N007671,OPP003688,P163,1,True,municipal
N007672,OPP003689,P215,0,False,plain
N007673,OPP003689,P001,1,True,nodal_a
N007674,OPP003689,P005,2,True,nodal_a
N007675,OPP003690,P004,0,False,nodal_b
N007676,OPP003690,P002,1,False,nodal_a
N007677,OPP003690,P231,2,False,plain
N007678,OPP003690,P006,3,True,nodal_b
N007679,OPP003691,P108,0,False,municipal
N007680,OPP003691,P004,1,True,nodal_b
N007681,OPP003691,P005,2,True,nodal_a
N007682,OPP003691,P239,3,True,plain
N007683,OPP003691,P094,4,False,plain
N007684,OPP003691,P002,5,False,nodal_a
N007685,OPP003691,P056,6,False,html_ish
N007686,OPP003691,P240,7,True,shouty
N007687,OPP003692,P006,0,False,nodal_b
N007688,OPP003692,P003,1,False,nodal_b
N007689,OPP003693,P006,0,False,nodal_b
N007690,OPP003694,P146,0,False,html_ish
N007691,OPP003695,P094,0,False,plain
N007692,OPP003696,P104,0,False,plain
N007693,OPP003696,P004,1,False,nodal_b
N007694,OPP003696,P013,2,False,terse
N007695,OPP003696,P089,3,True,html_ish
N007696,OPP003696,P094,4,False,plain
N007697,OPP003697,P006,0,False,nodal_b
N007698,OPP003697,P200,1,False,plain
N007699,OPP003697,P002,2,False,nodal_a
N007700,OPP003697,P176,3,False,plain
N007701,OPP003697,P005,4,True,nodal_a
N007702,OPP003697,P004,5,False,nodal_b
N007703,OPP003697,P240,6,True,shouty
N007704,OPP003698,P001,0,False,nodal_a
N007705,OPP003699,P002,0,False,nodal_a
N007706,OPP003699,P094,1,False,plain
N007707,OPP003700,P257,0,False,html_ish
N007708,OPP003701,P180,0,False,legacy
N007709,OPP003702,P094,0,False,plain
N007710,OPP003703,P094,0,False,plain
N007711,OPP003704,P094,0,False,plain
N007712,OPP003704,P014,1,True,html_ish
N007713,OPP003704,P133,2,False,plain
N007714,OPP003704,P041,3,True,html_ish
N007715,OPP003704,P057,4,False,municipal
N007716,OPP003705,P094,0,False,plain
N007717,OPP003705,P002,1,False,nodal_a
N007718,OPP003705,P003,2,False,nodal_b
N007719,OPP003705,P112,3,True,shouty
N007720,OPP003705,P042,4,False,plain
N007721,OPP003705,P006,5,False,nodal_b
N007722,OPP003706,P138,0,False,legacy
N007723,OPP003706,P020,1,True,plain
N007724,OPP003706,P211,2,True,shouty
N007725,OPP003707,P179,0,False,html_ish
N007726,OPP003708,P020,0,False,plain
N007727,OPP003709,P219,0,False,plain
N007728,OPP003710,P003,0,False,nodal_b
N007729,OPP003711,P075,0,False,plain
N007730,OPP003711,P003,1,False,nodal_b
N007731,OPP003711,P094,2,False,plain
N007732,OPP003711,P215,3,False,plain
N007733,OPP003712,P001,0,False,nodal_a
N007734,OPP003713,P006,0,False,nodal_b
N007735,OPP003714,P240,0,False,shouty
N007736,OPP003715,P020,0,False,plain
N007737,OPP003716,P060,0,False,plain
N007738,OPP003717,P094,0,False,plain
N007739,OPP003718,P004,0,False,nodal_b
N007740,OPP003718,P044,1,False,plain
N007741,OPP003719,P029,0,False,plain
N007742,OPP003719,P002,1,False,nodal_a
N007743,OPP003719,P006,2,True,nodal_b
N007744,OPP003720,P234,0,False,municipal
N007745,OPP003721,P241,0,False,plain
N007746,OPP003721,P001,1,True,nodal_a
N007747,OPP003722,P016,0,False,terse
N007748,OPP003723,P094,0,False,plain
N007749,OPP003724,P003,0,False,nodal_b
N007750,OPP003725,P094,0,False,plain
N007751,OPP003726,P248,0,False,legacy
N007752,OPP003726,P238,1,False,plain
N007753,OPP003726,P042,2,False,plain
N007754,OPP003726,P002,3,True,nodal_a
N007755,OPP003727,P001,0,False,nodal_a
N007756,OPP003728,P175,0,False,plain
N007757,OPP003729,P094,0,False,plain
N007758,OPP003730,P006,0,False,nodal_b
N007759,OPP003731,P004,0,False,nodal_b
N007760,OPP003732,P038,0,False,plain
N007761,OPP003733,P038,0,False,plain
N007762,OPP003733,P182,1,False,plain
N007763,OPP003733,P003,2,False,nodal_b
N007764,OPP003733,P021,3,False,municipal
N007765,OPP003734,P215,0,False,plain
N007766,OPP003735,P099,0,False,html_ish
N007767,OPP003735,P026,1,True,municipal
N007768,OPP003735,P001,2,False,nodal_a
N007769,OPP003735,P094,3,True,plain
N007770,OPP003736,P238,0,False,plain
N007771,OPP003737,P094,0,False,plain
N007772,OPP003737,P002,1,False,nodal_a
N007773,OPP003737,P097,2,False,html_ish
N007774,OPP003737,P017,3,False,municipal
N007775,OPP003737,P039,4,False,plain
N007776,OPP003737,P240,5,True,shouty
N007777,OPP003737,P060,6,False,plain
N007778,OPP003738,P043,0,False,plain
N007779,OPP003738,P073,1,False,shouty
N007780,OPP003739,P191,0,False,plain
N007781,OPP003739,P001,1,False,nodal_a
N007782,OPP003739,P006,2,False,nodal_b
N007783,OPP003739,P036,3,False,html_ish
N007784,OPP003739,P233,4,True,terse
N007785,OPP003739,P020,5,True,plain
N007786,OPP003739,P002,6,False,nodal_a
N007787,OPP003739,P246,7,True,plain
